$ APLOAD
$ Dimensions are Meters   and   KN
LOAD CASE LN02    
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000268 ~DAA     *J515L   *J6B1X        6.38      7.48
    4.7899E-04 -2.9717E-02 -2.0775E-01  0.0000E+00  0.0000E+00  0.0000E+00
    4.7935E-04 -2.9661E-02 -2.0774E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000268 ~DAA     *J515L   *J6B1X        0.00      7.48
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000268 ~DAA     *J515L   *J6B1X        0.00      7.48
    6.1152E-06 -3.8528E-04 -2.6650E-03  0.0000E+00  0.0000E+00  0.0000E+00
    6.1468E-06 -3.8034E-04 -2.6639E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000268 ~DAA     *J515L   *J6B1X        0.00      7.48
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000268 ~DAA     *J515L   *J6B1X        0.00      7.48
    2.6108E-05 -1.6449E-03 -1.1377E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6242E-05 -1.6238E-03 -1.1373E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000268 ~DAA     *J515L   *J6B1X        0.00      7.48
    3.9183E-05  1.4797E-03 -2.7472E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.9183E-05  1.4797E-03 -2.7472E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      1.10
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      1.10
    4.7935E-04 -2.9661E-02 -2.0774E-01  0.0000E+00  0.0000E+00  0.0000E+00
    4.7971E-04 -2.9604E-02 -2.0773E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        1.10      7.11
   -3.1979E-04 -9.0634E+00  2.7336E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -3.1979E-04 -9.0634E+00  2.7336E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        1.10      7.11
    3.4490E-04 -2.1285E-02 -1.4935E-01  0.0000E+00  0.0000E+00  0.0000E+00
    3.4633E-04 -2.1063E-02 -1.4931E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      7.11
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      7.11
    1.8338E-04 -1.1347E-02 -7.9473E-02  0.0000E+00  0.0000E+00  0.0000E+00
    1.8427E-04 -1.1207E-02 -7.9443E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      7.11
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      7.11
    2.6242E-05 -1.6238E-03 -1.1373E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6370E-05 -1.6038E-03 -1.1369E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000269 ~DAB     *J6B1X   *J606L        0.00      7.11
    7.3467E-05  2.7743E-03 -5.1206E-04  0.0000E+00  0.0000E+00  0.0000E+00
    7.3467E-05  2.7743E-03 -5.1206E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
    2.4011E-04 -1.4576E-02 -1.0350E-01  0.0000E+00  0.0000E+00  0.0000E+00
    2.3904E-04 -1.4766E-02 -1.0355E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
    1.8428E-04 -1.1187E-02 -7.9437E-02  0.0000E+00  0.0000E+00  0.0000E+00
    1.8346E-04 -1.1333E-02 -7.9470E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
    6.1769E-06 -3.7498E-04 -2.6627E-03  0.0000E+00  0.0000E+00  0.0000E+00
    6.1494E-06 -3.7987E-04 -2.6638E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
    2.6371E-05 -1.6009E-03 -1.1368E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6254E-05 -1.6218E-03 -1.1372E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000270 ~DAC     *J605L   *J6B1X        0.00      6.33
    5.8084E-05  2.1934E-03 -4.0475E-04  0.0000E+00  0.0000E+00  0.0000E+00
    5.8084E-05  2.1934E-03 -4.0475E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
    2.3884E-04 -1.4803E-02 -1.0356E-01  0.0000E+00  0.0000E+00  0.0000E+00
    2.3771E-04 -1.5004E-02 -1.0360E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
    6.1441E-06 -3.8082E-04 -2.6640E-03  0.0000E+00  0.0000E+00  0.0000E+00
    6.1151E-06 -3.8599E-04 -2.6652E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
    2.6231E-05 -1.6258E-03 -1.1373E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6107E-05 -1.6479E-03 -1.1378E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000271 ~DAD     *J6B1X   *J536L        0.00      6.69
    3.4668E-05  1.3092E-03 -2.4313E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.4668E-05  1.3092E-03 -2.4313E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
    2.3771E-04 -1.5108E-02 -1.0363E-01  0.0000E+00  0.0000E+00  0.0000E+00
    2.3884E-04 -1.4931E-02 -1.0360E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
    6.1151E-06 -3.8867E-04 -2.6660E-03  0.0000E+00  0.0000E+00  0.0000E+00
    6.1441E-06 -3.8411E-04 -2.6651E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
    2.6107E-05 -1.6593E-03 -1.1382E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6231E-05 -1.6399E-03 -1.1378E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000272 ~DAE     *J537L   *J6B2X        0.00      6.69
    3.4678E-05  1.3096E-03 -2.4311E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.4678E-05  1.3096E-03 -2.4311E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
    2.3904E-04 -1.4899E-02 -1.0359E-01  0.0000E+00  0.0000E+00  0.0000E+00
    2.4011E-04 -1.4731E-02 -1.0355E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
    1.8346E-04 -1.1434E-02 -7.9502E-02  0.0000E+00  0.0000E+00  0.0000E+00
    1.8428E-04 -1.1306E-02 -7.9475E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
    6.1494E-06 -3.8327E-04 -2.6649E-03  0.0000E+00  0.0000E+00  0.0000E+00
    6.1769E-06 -3.7896E-04 -2.6640E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
    2.6254E-05 -1.6363E-03 -1.1377E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6371E-05 -1.6179E-03 -1.1373E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000273 ~DAF     *J6B2X   *J608L        0.00      6.33
    5.8105E-05  2.1941E-03 -4.0472E-04  0.0000E+00  0.0000E+00  0.0000E+00
    5.8105E-05  2.1941E-03 -4.0472E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      6.01
   -3.1979E-04 -9.0634E+00  2.7336E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -3.1979E-04 -9.0634E+00  2.7336E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      6.01
    3.4633E-04 -2.1213E-02 -1.4935E-01  0.0000E+00  0.0000E+00  0.0000E+00
    3.4490E-04 -2.1467E-02 -1.4941E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        6.01      7.11
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        6.01      7.11
    4.7971E-04 -2.9857E-02 -2.0781E-01  0.0000E+00  0.0000E+00  0.0000E+00
    4.7935E-04 -2.9921E-02 -2.0782E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      7.11
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.7015E-04 -4.8225E+00  1.4545E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      7.11
    1.8427E-04 -1.1287E-02 -7.9469E-02  0.0000E+00  0.0000E+00  0.0000E+00
    1.8338E-04 -1.1447E-02 -7.9505E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      7.11
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      7.11
    2.6370E-05 -1.6152E-03 -1.1372E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6242E-05 -1.6381E-03 -1.1377E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000274 ~DAG     *J607L   *J6B2X        0.00      7.11
    7.3488E-05  2.7751E-03 -5.1203E-04  0.0000E+00  0.0000E+00  0.0000E+00
    7.3488E-05  2.7751E-03 -5.1203E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      1.10
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -4.4477E-04 -1.2606E+01  3.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      1.10
    4.7935E-04 -2.9921E-02 -2.0782E-01  0.0000E+00  0.0000E+00  0.0000E+00
    4.7899E-04 -2.9986E-02 -2.0784E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        1.10      7.48
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        1.10      7.48
    2.3876E-04 -1.4947E-02 -1.0360E-01  0.0000E+00  0.0000E+00  0.0000E+00
    2.3771E-04 -1.5134E-02 -1.0364E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      7.48
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      7.48
    6.1468E-06 -3.8369E-04 -2.6650E-03  0.0000E+00  0.0000E+00  0.0000E+00
    6.1152E-06 -3.8933E-04 -2.6662E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      7.48
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      7.48
    2.6242E-05 -1.6381E-03 -1.1377E-02  0.0000E+00  0.0000E+00  0.0000E+00
    2.6108E-05 -1.6621E-03 -1.1383E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000275 ~DAH     *J6B2X   *J518L        0.00      7.48
    3.9197E-05  1.4802E-03 -2.7470E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.9197E-05  1.4802E-03 -2.7470E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    1.6416E-04 -1.5446E-02 -1.0252E-01  0.0000E+00  0.0000E+00  0.0000E+00
    1.7024E-04 -1.5271E-02 -1.0256E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    4.4893E-01  1.1325E+01 -3.0070E+00  0.0000E+00  0.0000E+00  0.0000E+00
    4.4893E-01  1.1325E+01 -3.0070E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      0.00
    8.4938E+00  1.5912E+00  7.2609E+00  0.0000E+00  0.0000E+00  0.0000E+00
    8.4938E+00  1.5912E+00  7.2609E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        7.09      7.09
   -1.1672E+01 -2.1866E+00 -9.9777E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.1672E+01 -2.1866E+00 -9.9777E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      3.54
    1.0266E+00 -1.9406E-01 -1.1584E+00  0.0000E+00  0.0000E+00  0.0000E+00
    1.0266E+00 -1.9406E-01 -1.1584E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        3.54      7.09
    1.0267E+00 -1.9299E-01 -1.1587E+00  0.0000E+00  0.0000E+00  0.0000E+00
    1.0267E+00 -1.9299E-01 -1.1587E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    9.4882E-03  2.3936E-01 -6.3553E-02  0.0000E+00  0.0000E+00  0.0000E+00
    9.4882E-03  2.3936E-01 -6.3553E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      0.00
    1.7952E-01  3.3630E-02  1.5346E-01  0.0000E+00  0.0000E+00  0.0000E+00
    1.7952E-01  3.3630E-02  1.5346E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        7.09      7.09
   -2.4668E-01 -4.6213E-02 -2.1088E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4668E-01 -4.6213E-02 -2.1088E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
   -2.3190E-05 -6.5725E-01  1.9823E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.3190E-05 -6.5725E-01  1.9823E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    1.7170E-05 -1.6156E-03 -1.0723E-02  0.0000E+00  0.0000E+00  0.0000E+00
    1.7806E-05 -1.5973E-03 -1.0728E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    4.2230E-06 -3.9735E-04 -2.6373E-03  0.0000E+00  0.0000E+00  0.0000E+00
    4.3794E-06 -3.9284E-04 -2.6385E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    3.4302E-05  1.2955E-03 -2.4546E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.4302E-05  1.2955E-03 -2.4546E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    9.1785E-02 -1.0413E-02 -1.0509E-01  0.0000E+00  0.0000E+00  0.0000E+00
    9.1794E-02 -1.0094E-02 -1.0517E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000276 ~DB1     *J501L   *J5A1X        0.00      7.09
    3.0931E-05  1.1664E-03 -1.6742E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.0931E-05  1.1664E-03 -1.6742E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    1.7129E-04 -1.5241E-02 -1.0257E-01  0.0000E+00  0.0000E+00  0.0000E+00
    1.7706E-04 -1.5074E-02 -1.0261E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    4.4877E-01  1.1325E+01 -3.0066E+00  0.0000E+00  0.0000E+00  0.0000E+00
    4.4877E-01  1.1325E+01 -3.0066E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      0.00
    1.2213E+01  2.2916E+00  1.0455E+01  0.0000E+00  0.0000E+00  0.0000E+00
    1.2213E+01  2.2916E+00  1.0455E+01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        6.72      6.72
   -1.5227E+01 -2.8572E+00 -1.3035E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.5227E+01 -2.8572E+00 -1.3035E+01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      3.36
    1.0263E+00 -1.9110E-01 -1.1570E+00  0.0000E+00  0.0000E+00  0.0000E+00
    1.0263E+00 -1.9110E-01 -1.1570E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        3.36      6.72
    1.0264E+00 -1.9008E-01 -1.1573E+00  0.0000E+00  0.0000E+00  0.0000E+00
    1.0264E+00 -1.9008E-01 -1.1573E+00  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    2.6234E-02  6.6203E-01 -1.7576E-01  0.0000E+00  0.0000E+00  0.0000E+00
    2.6234E-02  6.6203E-01 -1.7576E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      0.00
    7.1392E-01  1.3396E-01  6.1116E-01  0.0000E+00  0.0000E+00  0.0000E+00
    7.1392E-01  1.3396E-01  6.1116E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        6.72      6.72
   -8.9014E-01 -1.6703E-01 -7.6201E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -8.9014E-01 -1.6703E-01 -7.6201E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -5.7034E-06 -1.6165E-01  4.8755E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    4.4064E-06 -3.9207E-04 -2.6387E-03  0.0000E+00  0.0000E+00  0.0000E+00
    4.5550E-06 -3.8779E-04 -2.6398E-03  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -2.4350E-05 -6.9012E-01  2.0815E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    1.8812E-05 -1.6738E-03 -1.1265E-02  0.0000E+00  0.0000E+00  0.0000E+00
    1.9446E-05 -1.6556E-03 -1.1270E-02  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    3.4473E-05  1.3019E-03 -2.4500E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.4473E-05  1.3019E-03 -2.4500E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    9.1812E-02 -1.0009E-02 -1.0506E-01  0.0000E+00  0.0000E+00  0.0000E+00
    9.1821E-02 -9.7062E-03 -1.0513E-01  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000277 ~DB2     *J5A1X   *J532L        0.00      6.72
    3.0913E-05  1.1656E-03 -1.6455E-04  0.0000E+00  0.0000E+00  0.0000E+00
    3.0913E-05  1.1656E-03 -1.6455E-04  0.0000E+00  0.0000E+00  0.0000E+00
ELMAPL     J0000278 ~DB3     *J511L   *J5A1X        0.00      6.06
   -2.2171E-04 -6.2836E+00  1.8952E+00  0.0000E+00  0.0000E+00  0.0000E+00
