LOADCNLN02
LOAD Z 1A16104L  0.00004.297602.710004.29760                GLOB UNIF
LOAD X 1A16104L  0.00000.000082.710000.00008                GLOB UNIF
LOAD Y 1A16104L  0.0000-0.04492.71000-0.0449                GLOB UNIF
LOAD Z 1A16104L  0.0000-0.23082.71000-0.2308                GLOB UNIF
LOAD X 1A16104L  0.0000 0.00002.71000 0.0000                GLOB UNIF
LOAD Y 1A16104L  0.0000-0.53942.71000-0.5394                GLOB UNIF
LOAD Z 1A16104L  0.00000.162702.710000.16270                GLOB UNIF
LOAD Y 1A16104L  0.0000-0.00172.71000-0.0017                GLOB UNIF
LOAD Z 1A16104L  0.0000-0.00872.71000-0.0087                GLOB UNIF
LOAD X 1A16104L  0.0000 0.00002.71000 0.0000                GLOB UNIF
LOAD Y 1A16104L  0.0000-1.37572.71000-1.3757                GLOB UNIF
LOAD Z 1A16104L  0.00000.414932.710000.41493                GLOB UNIF
LOAD Y 1A16104L  0.0000-0.00432.71000-0.0043                GLOB UNIF
LOAD Z 1A16104L  0.0000-0.02232.71000-0.0223                GLOB UNIF
LOAD X 1A16104L  0.0000-0.00042.71000-0.0004                GLOB UNIF
LOAD Y 1A16104L  0.0000-11.3522.71000-11.352                GLOB UNIF
LOAD Z 1A16104L  0.00003.423802.710003.42380                GLOB UNIF
LOAD X 1A16104L  0.00000.000072.710000.00007                GLOB UNIF
LOAD Y 1A16104L  0.0000-0.03572.71000-0.0357                GLOB UNIF
LOAD Z 1A16104L  0.0000-0.18392.71000-0.1839                GLOB UNIF
LOAD X 1A16104L  0.00000.000132.710000.00013                GLOB UNIF
LOAD Y 1A16104L  0.00000.005002.710000.00500                GLOB UNIF
LOAD Z 1A16104L  0.0000-0.00112.71000-0.0011                GLOB UNIF
LOAD X 105L1B11  0.0000-0.00052.69000-0.0005                GLOB UNIF
LOAD Y 105L1B11  0.0000-14.2492.69000-14.249                GLOB UNIF
LOAD Z 105L1B11  0.00004.297602.690004.29760                GLOB UNIF
LOAD X 105L1B11  0.00000.000462.690000.00046                GLOB UNIF
LOAD Y 105L1B11  0.0000-0.04452.69000-0.0445                GLOB UNIF
LOAD Z 105L1B11  0.0000-0.23692.69000-0.2369                GLOB UNIF
LOAD X 105L1B11  0.0000 0.00002.69000 0.0000                GLOB UNIF
LOAD Y 105L1B11  0.0000-0.53942.69000-0.5394                GLOB UNIF
LOAD Z 105L1B11  0.00000.162702.690000.16270                GLOB UNIF
LOAD X 105L1B11  0.00000.000022.690000.00002                GLOB UNIF
LOAD Y 105L1B11  0.0000-0.00172.69000-0.0017                GLOB UNIF
LOAD Z 105L1B11  0.0000-0.00902.69000-0.0090                GLOB UNIF
LOAD X 105L1B11  0.0000 0.00002.69000 0.0000                GLOB UNIF
LOAD Y 105L1B11  0.0000-1.37572.69000-1.3757                GLOB UNIF
LOAD Z 105L1B11  0.00000.414932.690000.41493                GLOB UNIF
LOAD X 105L1B11  0.00000.000042.690000.00004                GLOB UNIF
LOAD Y 105L1B11  0.0000-0.00432.69000-0.0043                GLOB UNIF
LOAD Z 105L1B11  0.0000-0.02292.69000-0.0229                GLOB UNIF
LOAD X 105L1B11  0.0000-0.00042.69000-0.0004                GLOB UNIF
LOAD Y 105L1B11  0.0000-11.3522.69000-11.352                GLOB UNIF
LOAD Z 105L1B11  0.00003.423802.690003.42380                GLOB UNIF
LOAD X 105L1B11  0.00000.000372.690000.00037                GLOB UNIF
LOAD Y 105L1B11  0.0000-0.03542.69000-0.0354                GLOB UNIF
LOAD Z 105L1B11  0.0000-0.18872.69000-0.1888                GLOB UNIF
LOAD X 105L1B11  0.00000.000132.690000.00013                GLOB UNIF
LOAD Y 105L1B11  0.00000.005072.690000.00507                GLOB UNIF
LOAD Z 105L1B11  0.0000-0.00112.69000-0.0011                GLOB UNIF
LOAD X 1B111B13  0.0000-0.00050.96000-0.0005                GLOB UNIF
LOAD Y 1B111B13  0.0000-14.2490.96000-14.249                GLOB UNIF
LOAD Z 1B111B13  0.00004.297600.960004.29760                GLOB UNIF
LOAD X 1B111B13  0.00000.000460.960000.00046                GLOB UNIF
LOAD Y 1B111B13  0.0000-0.04450.96000-0.0445                GLOB UNIF
LOAD Z 1B111B13  0.0000-0.23690.96000-0.2369                GLOB UNIF
LOAD X 1B111B13 0.96000-0.00039.36000-0.0003                GLOB UNIF
LOAD Y 1B111B13 0.96000-8.97949.36000-8.9794                GLOB UNIF
LOAD Z 1B111B13 0.960002.708309.360002.70830                GLOB UNIF
LOAD X 1B111B13 0.960000.000299.360000.00029                GLOB UNIF
LOAD Y 1B111B13 0.96000-0.02809.36000-0.0281                GLOB UNIF
LOAD Z 1B111B13 0.96000-0.14939.36000-0.1494                GLOB UNIF
LOAD X 1B111B13 10.3200-0.00050.95000-0.0005                GLOB UNIF
LOAD Y 1B111B13 10.3200-14.2490.95000-14.249                GLOB UNIF
LOAD Z 1B111B13 10.32004.297600.950004.29760                GLOB UNIF
LOAD X 1B111B13 10.32000.000470.950000.00047                GLOB UNIF
LOAD Y 1B111B13 10.3200-0.04450.95000-0.0445                GLOB UNIF
LOAD Z 1B111B13 10.3200-0.23710.95000-0.2371                GLOB UNIF
LOAD X 1B111B13  0.0000 0.00005.63000 0.0000                GLOB UNIF
LOAD Y 1B111B13  0.0000-0.53945.63000-0.5394                GLOB UNIF
LOAD Z 1B111B13  0.00000.162705.630000.16270                GLOB UNIF
LOAD X 1B111B13  0.00000.000025.630000.00002                GLOB UNIF
LOAD Y 1B111B13  0.0000-0.00175.63000-0.0017                GLOB UNIF
LOAD Z 1B111B13  0.0000-0.00905.63000-0.0090                GLOB UNIF
LOAD X 1B111B13 5.63000 0.00005.64000 0.0000                GLOB UNIF
LOAD Y 1B111B13 5.63000-0.53945.64000-0.5394                GLOB UNIF
LOAD Z 1B111B13 5.630000.162705.640000.16270                GLOB UNIF
LOAD X 1B111B13 5.630000.000025.640000.00002                GLOB UNIF
LOAD Y 1B111B13 5.63000-0.00175.64000-0.0017                GLOB UNIF
LOAD Z 1B111B13 5.63000-0.00905.64000-0.0090                GLOB UNIF
LOAD X 1B111B13  0.0000 0.000011.2700 0.0000                GLOB UNIF
LOAD Y 1B111B13  0.0000-1.375711.2700-1.3757                GLOB UNIF
LOAD Z 1B111B13  0.00000.4149311.27000.41493                GLOB UNIF
LOAD X 1B111B13  0.00000.0000411.27000.00005                GLOB UNIF
LOAD Y 1B111B13  0.0000-0.004311.2700-0.0043                GLOB UNIF
LOAD Z 1B111B13  0.0000-0.022911.2700-0.0229                GLOB UNIF
LOAD X 1B111B13  0.0000-0.000411.2700-0.0004                GLOB UNIF
LOAD Y 1B111B13  0.0000-11.35211.2700-11.352                GLOB UNIF
LOAD Z 1B111B13  0.00003.4238011.27003.42380                GLOB UNIF
LOAD X 1B111B13  0.00000.0003711.27000.00037                GLOB UNIF
LOAD Y 1B111B13  0.0000-0.035411.2700-0.0355                GLOB UNIF
LOAD Z 1B111B13  0.0000-0.188811.2700-0.1889                GLOB UNIF
LOAD X 1B111B13  0.00000.0001111.27000.00011                GLOB UNIF
LOAD Y 1B111B13  0.00000.0042711.27000.00427                GLOB UNIF
LOAD Z 1B111B13  0.0000-0.000911.2700-0.0009                GLOB UNIF
LOAD X 1B13106L  0.0000-0.00050.95000-0.0005                GLOB UNIF
LOAD Y 1B13106L  0.0000-14.2490.95000-14.249                GLOB UNIF
LOAD Z 1B13106L  0.00004.297600.950004.29760                GLOB UNIF
LOAD X 1B13106L  0.00000.000470.950000.00047                GLOB UNIF
LOAD Y 1B13106L  0.0000-0.04450.95000-0.0445                GLOB UNIF
LOAD Z 1B13106L  0.0000-0.23710.95000-0.2371                GLOB UNIF
LOAD X 1B13106L 0.95000-0.000310.3900-0.0003                GLOB UNIF
LOAD Y 1B13106L 0.95000-8.979410.3900-8.9794                GLOB UNIF
LOAD Z 1B13106L 0.950002.7083010.39002.70830                GLOB UNIF
LOAD X 1B13106L 0.950000.0003010.39000.00030                GLOB UNIF
LOAD Y 1B13106L 0.95000-0.028110.3900-0.0281                GLOB UNIF
LOAD Z 1B13106L 0.95000-0.149410.3900-0.1495                GLOB UNIF
LOAD X 1B13106L  0.0000 0.000011.3400 0.0000                GLOB UNIF
LOAD Y 1B13106L  0.0000-0.539411.3400-0.5394                GLOB UNIF
LOAD Z 1B13106L  0.00000.1627011.34000.16270                GLOB UNIF
LOAD X 1B13106L  0.00000.0000211.34000.00002                GLOB UNIF
LOAD Y 1B13106L  0.0000-0.001711.3400-0.0017                GLOB UNIF
LOAD Z 1B13106L  0.0000-0.009011.3400-0.0090                GLOB UNIF
LOAD Y 1B13106L  0.0000-0.161711.3400-0.1617                GLOB UNIF
LOAD Z 1B13106L  0.00000.0487611.34000.04876                GLOB UNIF
LOAD Y 1B13106L  0.0000-0.000511.3400-0.0005                GLOB UNIF
LOAD Z 1B13106L  0.0000-0.002711.3400-0.0027                GLOB UNIF
LOAD X 1B13106L  0.00000.0000511.34000.00005                GLOB UNIF
LOAD Y 1B13106L  0.00000.0018711.34000.00187                GLOB UNIF
LOAD Z 1B13106L  0.0000-0.000411.3400-0.0004                GLOB UNIF
LOAD X 106L107L  0.0000-0.000317.4000-0.0003                GLOB UNIF
LOAD Y 106L107L  0.0000-8.979417.4000-8.9794                GLOB UNIF
LOAD Z 106L107L  0.00002.7083017.40002.70830                GLOB UNIF
LOAD X 106L107L  0.00000.0003017.40000.00030                GLOB UNIF
LOAD Y 106L107L  0.0000-0.028117.4000-0.0282                GLOB UNIF
LOAD Z 106L107L  0.0000-0.149517.4000-0.1495                GLOB UNIF
LOAD X 106L107L  0.0000 0.000017.4000 0.0000                GLOB UNIF
LOAD Y 106L107L  0.0000-0.539417.4000-0.5394                GLOB UNIF
LOAD Z 106L107L  0.00000.1627017.40000.16270                GLOB UNIF
LOAD X 106L107L  0.00000.0000217.40000.00002                GLOB UNIF
LOAD Y 106L107L  0.0000-0.001717.4000-0.0017                GLOB UNIF
LOAD Z 106L107L  0.0000-0.009017.4000-0.0090                GLOB UNIF
LOAD Y 106L107L  0.0000-0.161717.4000-0.1617                GLOB UNIF
LOAD Z 106L107L  0.00000.0487617.40000.04876                GLOB UNIF
LOAD Y 106L107L  0.0000-0.000517.4000-0.0005                GLOB UNIF
LOAD Z 106L107L  0.0000-0.002717.4000-0.0027                GLOB UNIF
LOAD X 106L107L  0.00000.0000517.40000.00005                GLOB UNIF
LOAD Y 106L107L  0.00000.0017917.40000.00179                GLOB UNIF
LOAD Z 106L107L  0.0000-0.000417.4000-0.0004                GLOB UNIF
LOAD X 107L1B14  0.0000-0.000310.3900-0.0003                GLOB UNIF
LOAD Y 107L1B14  0.0000-8.979410.3900-8.9794                GLOB UNIF
LOAD Z 107L1B14  0.00002.7083010.39002.70830                GLOB UNIF
LOAD X 107L1B14  0.00000.0003010.39000.00030                GLOB UNIF
LOAD Y 107L1B14  0.0000-0.028210.3900-0.0282                GLOB UNIF
LOAD Z 107L1B14  0.0000-0.149510.3900-0.1495                GLOB UNIF
LOAD X 107L1B14 10.3900-0.00050.95000-0.0005                GLOB UNIF
LOAD Y 107L1B14 10.3900-14.2490.95000-14.249                GLOB UNIF
LOAD Z 107L1B14 10.39004.297600.950004.29760                GLOB UNIF
LOAD X 107L1B14 10.39000.000470.950000.00047                GLOB UNIF
LOAD Y 107L1B14 10.3900-0.04480.95000-0.0448                GLOB UNIF
LOAD Z 107L1B14 10.3900-0.23720.95000-0.2372                GLOB UNIF
LOAD X 107L1B14  0.0000 0.000011.3400 0.0000                GLOB UNIF
LOAD Y 107L1B14  0.0000-0.539411.3400-0.5394                GLOB UNIF
LOAD Z 107L1B14  0.00000.1627011.34000.16270                GLOB UNIF
LOAD X 107L1B14  0.00000.0000211.34000.00002                GLOB UNIF
LOAD Y 107L1B14  0.0000-0.001711.3400-0.0017                GLOB UNIF
LOAD Z 107L1B14  0.0000-0.009011.3400-0.0090                GLOB UNIF
LOAD Y 107L1B14  0.0000-0.161711.3400-0.1617                GLOB UNIF
LOAD Z 107L1B14  0.00000.0487611.34000.04876                GLOB UNIF
LOAD Y 107L1B14  0.0000-0.000511.3400-0.0005                GLOB UNIF
LOAD Z 107L1B14  0.0000-0.002711.3400-0.0027                GLOB UNIF
LOAD X 107L1B14  0.00000.0000511.34000.00005                GLOB UNIF
LOAD Y 107L1B14  0.00000.0018711.34000.00187                GLOB UNIF
LOAD Z 107L1B14  0.0000-0.000411.3400-0.0004                GLOB UNIF
LOAD X 1B141B16  0.0000-0.00050.95000-0.0005                GLOB UNIF
LOAD Y 1B141B16  0.0000-14.2490.95000-14.249                GLOB UNIF
LOAD Z 1B141B16  0.00004.297600.950004.29760                GLOB UNIF
LOAD X 1B141B16  0.00000.000470.950000.00047                GLOB UNIF
LOAD Y 1B141B16  0.0000-0.04480.95000-0.0448                GLOB UNIF
LOAD Z 1B141B16  0.0000-0.23720.95000-0.2372                GLOB UNIF
LOAD X 1B141B16 0.95000-0.00039.36000-0.0003                GLOB UNIF
LOAD Y 1B141B16 0.95000-8.97949.36000-8.9794                GLOB UNIF
LOAD Z 1B141B16 0.950002.708309.360002.70830                GLOB UNIF
LOAD X 1B141B16 0.950000.000299.360000.00029                GLOB UNIF
LOAD Y 1B141B16 0.95000-0.02829.36000-0.0283                GLOB UNIF
LOAD Z 1B141B16 0.95000-0.14959.36000-0.1494                GLOB UNIF
LOAD X 1B141B16 10.3100-0.00050.96000-0.0005                GLOB UNIF
LOAD Y 1B141B16 10.3100-14.2490.96000-14.249                GLOB UNIF
LOAD Z 1B141B16 10.31004.297600.960004.29760                GLOB UNIF
LOAD X 1B141B16 10.31000.000460.960000.00046                GLOB UNIF
LOAD Y 1B141B16 10.3100-0.04490.96000-0.0449                GLOB UNIF
LOAD Z 1B141B16 10.3100-0.23710.96000-0.2371                GLOB UNIF
LOAD X 1B141B16  0.0000 0.00005.63000 0.0000                GLOB UNIF
LOAD Y 1B141B16  0.0000-0.53945.63000-0.5394                GLOB UNIF
LOAD Z 1B141B16  0.00000.162705.630000.16270                GLOB UNIF
LOAD X 1B141B16  0.00000.000025.630000.00002                GLOB UNIF
LOAD Y 1B141B16  0.0000-0.00175.63000-0.0017                GLOB UNIF
LOAD Z 1B141B16  0.0000-0.00905.63000-0.0090                GLOB UNIF
LOAD X 1B141B16 5.63000 0.00005.64000 0.0000                GLOB UNIF
LOAD Y 1B141B16 5.63000-0.53945.64000-0.5394                GLOB UNIF
LOAD Z 1B141B16 5.630000.162705.640000.16270                GLOB UNIF
LOAD X 1B141B16 5.630000.000025.640000.00002                GLOB UNIF
LOAD Y 1B141B16 5.63000-0.00175.64000-0.0017                GLOB UNIF
LOAD Z 1B141B16 5.63000-0.00905.64000-0.0090                GLOB UNIF
LOAD X 1B141B16  0.0000 0.000011.2700 0.0000                GLOB UNIF
LOAD Y 1B141B16  0.0000-1.375711.2700-1.3757                GLOB UNIF
LOAD Z 1B141B16  0.00000.4149311.27000.41493                GLOB UNIF
LOAD X 1B141B16  0.00000.0000511.27000.00004                GLOB UNIF
LOAD Y 1B141B16  0.0000-0.004311.2700-0.0043                GLOB UNIF
LOAD Z 1B141B16  0.0000-0.022911.2700-0.0229                GLOB UNIF
LOAD X 1B141B16  0.0000-0.000411.2700-0.0004                GLOB UNIF
LOAD Y 1B141B16  0.0000-11.35211.2700-11.352                GLOB UNIF
LOAD Z 1B141B16  0.00003.4238011.27003.42380                GLOB UNIF
LOAD X 1B141B16  0.00000.0003711.27000.00037                GLOB UNIF
LOAD Y 1B141B16  0.0000-0.035711.2700-0.0357                GLOB UNIF
LOAD Z 1B141B16  0.0000-0.189011.2700-0.1889                GLOB UNIF
LOAD X 1B141B16  0.00000.0001111.27000.00011                GLOB UNIF
LOAD Y 1B141B16  0.00000.0042711.27000.00427                GLOB UNIF
LOAD Z 1B141B16  0.0000-0.000911.2700-0.0009                GLOB UNIF
LOAD X 1B16108L  0.0000-0.00052.69000-0.0005                GLOB UNIF
LOAD Y 1B16108L  0.0000-14.2492.69000-14.249                GLOB UNIF
LOAD Z 1B16108L  0.00004.297602.690004.29760                GLOB UNIF
LOAD X 1B16108L  0.00000.000462.690000.00046                GLOB UNIF
LOAD Y 1B16108L  0.0000-0.04492.69000-0.0449                GLOB UNIF
LOAD Z 1B16108L  0.0000-0.23712.69000-0.2370                GLOB UNIF
LOAD X 1B16108L  0.0000 0.00002.69000 0.0000                GLOB UNIF
LOAD Y 1B16108L  0.0000-0.53942.69000-0.5394                GLOB UNIF
LOAD Z 1B16108L  0.00000.162702.690000.16270                GLOB UNIF
LOAD X 1B16108L  0.00000.000022.690000.00002                GLOB UNIF
LOAD Y 1B16108L  0.0000-0.00172.69000-0.0017                GLOB UNIF
LOAD Z 1B16108L  0.0000-0.00902.69000-0.0090                GLOB UNIF
LOAD X 1B16108L  0.0000 0.00002.69000 0.0000                GLOB UNIF
LOAD Y 1B16108L  0.0000-1.37572.69000-1.3757                GLOB UNIF
LOAD Z 1B16108L  0.00000.414932.690000.41493                GLOB UNIF
LOAD X 1B16108L  0.00000.000042.690000.00004                GLOB UNIF
LOAD Y 1B16108L  0.0000-0.00432.69000-0.0043                GLOB UNIF
LOAD Z 1B16108L  0.0000-0.02292.69000-0.0229                GLOB UNIF
LOAD X 1B16108L  0.0000-0.00042.69000-0.0004                GLOB UNIF
LOAD Y 1B16108L  0.0000-11.3522.69000-11.352                GLOB UNIF
LOAD Z 1B16108L  0.00003.423802.690003.42380                GLOB UNIF
LOAD X 1B16108L  0.00000.000372.690000.00037                GLOB UNIF
LOAD Y 1B16108L  0.0000-0.03572.69000-0.0357                GLOB UNIF
LOAD Z 1B16108L  0.0000-0.18892.69000-0.1888                GLOB UNIF
LOAD X 1B16108L  0.00000.000132.690000.00013                GLOB UNIF
LOAD Y 1B16108L  0.00000.005082.690000.00508                GLOB UNIF
LOAD Z 1B16108L  0.0000-0.00112.69000-0.0011                GLOB UNIF
LOAD X 601L6102  0.0000-0.00030.11000-0.0003                GLOB UNIF
LOAD Y 601L6102  0.0000-9.33020.11000-9.3302                GLOB UNIF
LOAD Z 601L6102  0.00002.814100.110002.81410                GLOB UNIF
LOAD X 601L6102  0.00000.000290.110000.00029                GLOB UNIF
LOAD Y 601L6102  0.0000-0.02160.11000-0.0216                GLOB UNIF
LOAD Z 601L6102  0.0000-0.15260.11000-0.1526                GLOB UNIF
LOAD X 601L6102  0.00000.000300.110000.00030                GLOB UNIF
LOAD Y 601L6102  0.00000.000110.110000.00011                GLOB UNIF
LOAD Z 601L6102  0.0000-2.59860.11000-2.5974                GLOB UNIF
LOAD Y 601L6102  0.000016.0130                              GLOB CONC
LOAD Z 601L6102  0.00000.00065                              GLOB CONC
LOAD Y 601L6102 0.11000-15.074                              GLOB CONC
LOAD Z 601L6102 0.11000-0.0006                              GLOB CONC
LOAD X 601L6102  0.00000.001860.110000.00186                GLOB UNIF
LOAD Y 601L6102  0.00000.000100.110000.00010                GLOB UNIF
LOAD Z 601L6102  0.0000-2.35420.11000-2.3542                GLOB UNIF
LOAD X 601L6102  0.00000.000020.110000.00002                GLOB UNIF
LOAD Z 601L6102  0.0000-0.13320.11000-0.1331                GLOB UNIF
LOAD Y 601L6102  0.00000.82064                              GLOB CONC
LOAD Z 601L6102  0.00000.00003                              GLOB CONC
LOAD Y 601L6102 0.11000-0.7725                              GLOB CONC
LOAD Z 601L6102 0.11000 0.0000                              GLOB CONC
LOAD X 601L6102  0.0000-0.00010.11000-0.0001                GLOB UNIF
LOAD Y 601L6102  0.0000-3.54980.11000-3.5498                GLOB UNIF
LOAD Z 601L6102  0.00001.070700.110001.07070                GLOB UNIF
LOAD X 601L6102  0.00000.000110.110000.00011                GLOB UNIF
LOAD Y 601L6102  0.0000-0.00820.11000-0.0082                GLOB UNIF
LOAD Z 601L6102  0.0000-0.05810.11000-0.0581                GLOB UNIF
LOAD X 601L6102  0.00000.000250.110000.00025                GLOB UNIF
LOAD Z 601L6102  0.0000-0.14080.11000-0.1408                GLOB UNIF
LOAD X 6102611K  0.0000-0.00031.19000-0.0003                GLOB UNIF
LOAD Y 6102611K  0.0000-9.33021.19000-9.3302                GLOB UNIF
LOAD Z 6102611K  0.00002.814101.190002.81410                GLOB UNIF
LOAD X 6102611K  0.00000.000291.190000.00030                GLOB UNIF
LOAD Y 6102611K  0.0000-0.02161.19000-0.0216                GLOB UNIF
LOAD Z 6102611K  0.0000-0.15261.19000-0.1527                GLOB UNIF
LOAD X 6102611K  0.00000.000301.190000.00030                GLOB UNIF
LOAD Z 6102611K  0.0000-2.59761.19000-2.5976                GLOB UNIF
LOAD Y 6102611K  0.000015.0740                              GLOB CONC
LOAD Z 6102611K  0.0000 0.0000                              GLOB CONC
LOAD Y 6102611K 1.19000-4.8252                              GLOB CONC
LOAD Z 6102611K 1.190000.00001                              GLOB CONC
LOAD X 6102611K  0.00000.001861.190000.00186                GLOB UNIF
LOAD Z 6102611K  0.0000-2.35501.19000-2.3550                GLOB UNIF
LOAD X 6102611K 1.19000-0.00021.64000-0.0002                GLOB UNIF
LOAD Y 6102611K 1.19000-4.75121.64000-4.7512                GLOB UNIF
LOAD Z 6102611K 1.190001.433001.640001.43300                GLOB UNIF
LOAD X 6102611K 1.190000.000151.640000.00015                GLOB UNIF
LOAD Y 6102611K 1.19000-0.01101.64000-0.0110                GLOB UNIF
LOAD Z 6102611K 1.19000-0.07771.64000-0.0778                GLOB UNIF
LOAD X 6102611K 1.190000.000130.720000.00034                GLOB UNIF
LOAD Z 6102611K 1.19000-1.13940.72000-2.8966                GLOB UNIF
LOAD Y 6102611K 1.190003.74860                              GLOB CONC
LOAD Y 6102611K 1.910001.07660                              GLOB CONC
LOAD X 6102611K 1.190000.000790.720000.00079                GLOB UNIF
LOAD Z 6102611K 1.19000-1.00400.72000-1.0040                GLOB UNIF
LOAD X 6102611K 1.190000.001440.720000.00144                GLOB UNIF
LOAD Z 6102611K 1.19000-1.83040.72000-1.8304                GLOB UNIF
LOAD X 6102611K 2.83000-0.00040.80000-0.0004                GLOB UNIF
LOAD Y 6102611K 2.83000-12.1330.80000-12.133                GLOB UNIF
LOAD Z 6102611K 2.830003.659600.800003.65960                GLOB UNIF
LOAD X 6102611K 2.830000.000390.800000.00040                GLOB UNIF
LOAD Y 6102611K 2.83000-0.02800.80000-0.0280                GLOB UNIF
LOAD Z 6102611K 2.83000-0.19870.80000-0.1987                GLOB UNIF
LOAD X 6102611K  0.00000.000021.750000.00002                GLOB UNIF
LOAD Z 6102611K  0.0000-0.13311.75000-0.1331                GLOB UNIF
LOAD Y 6102611K  0.00000.77253                              GLOB CONC
LOAD Y 6102611K  0.0000-0.16173.63000-0.1617                GLOB UNIF
LOAD Z 6102611K  0.00000.048763.630000.04876                GLOB UNIF
LOAD Y 6102611K  0.0000-0.00043.63000-0.0004                GLOB UNIF
LOAD Z 6102611K  0.0000-0.00263.63000-0.0026                GLOB UNIF
LOAD X 6102611K  0.0000-0.00013.63000-0.0001                GLOB UNIF
LOAD Y 6102611K  0.0000-3.54983.63000-3.5498                GLOB UNIF
LOAD Z 6102611K  0.00001.070703.630001.07070                GLOB UNIF
LOAD X 6102611K  0.00000.000113.630000.00012                GLOB UNIF
LOAD Y 6102611K  0.0000-0.00823.63000-0.0082                GLOB UNIF
LOAD Z 6102611K  0.0000-0.05813.63000-0.0581                GLOB UNIF
LOAD X 6102611K  0.00000.000063.630000.00006                GLOB UNIF
LOAD Y 6102611K  0.00000.002123.630000.00212                GLOB UNIF
LOAD Z 6102611K  0.0000-0.00043.63000-0.0004                GLOB UNIF
LOAD X 6102611K  0.00000.000251.910000.00026                GLOB UNIF
LOAD Z 6102611K  0.0000-0.14081.91000-0.1409                GLOB UNIF
LOAD X 611K6101  0.0000-0.00040.80000-0.0004                GLOB UNIF
LOAD Y 611K6101  0.0000-12.1330.80000-12.133                GLOB UNIF
LOAD Z 611K6101  0.00003.659600.800003.65960                GLOB UNIF
LOAD X 611K6101  0.00000.000400.800000.00040                GLOB UNIF
LOAD Y 611K6101  0.0000-0.02800.80000-0.0280                GLOB UNIF
LOAD Z 611K6101  0.0000-0.19870.80000-0.1988                GLOB UNIF
LOAD X 611K6101 0.80000-0.00022.99000-0.0002                GLOB UNIF
LOAD Y 611K6101 0.80000-4.75122.99000-4.7512                GLOB UNIF
LOAD Z 611K6101 0.800001.433002.990001.43300                GLOB UNIF
LOAD X 611K6101 0.800000.000162.990000.00016                GLOB UNIF
LOAD Y 611K6101 0.80000-0.01102.99000-0.0110                GLOB UNIF
LOAD Z 611K6101 0.80000-0.07782.99000-0.0779                GLOB UNIF
LOAD X 611K6101 3.79000-0.00030.80000-0.0003                GLOB UNIF
LOAD Y 611K6101 3.79000-9.33020.80000-9.3302                GLOB UNIF
LOAD Z 611K6101 3.790002.814100.800002.81410                GLOB UNIF
LOAD X 611K6101 3.790000.000320.800000.00032                GLOB UNIF
LOAD Y 611K6101 3.79000-0.02160.80000-0.0216                GLOB UNIF
LOAD Z 611K6101 3.79000-0.15310.80000-0.1531                GLOB UNIF
LOAD Y 611K6101  0.0000-0.16174.59000-0.1617                GLOB UNIF
LOAD Z 611K6101  0.00000.048764.590000.04876                GLOB UNIF
LOAD Y 611K6101  0.0000-0.00044.59000-0.0004                GLOB UNIF
LOAD Z 611K6101  0.0000-0.00264.59000-0.0027                GLOB UNIF
LOAD X 611K6101  0.0000-0.00014.59000-0.0001                GLOB UNIF
LOAD Y 611K6101  0.0000-3.54984.59000-3.5498                GLOB UNIF
LOAD Z 611K6101  0.00001.070704.590001.07070                GLOB UNIF
LOAD X 611K6101  0.00000.000124.590000.00012                GLOB UNIF
LOAD Y 611K6101  0.0000-0.00824.59000-0.0082                GLOB UNIF
LOAD Z 611K6101  0.0000-0.05814.59000-0.0582                GLOB UNIF
LOAD X 611K6101  0.00000.000054.590000.00005                GLOB UNIF
LOAD Y 611K6101  0.00000.001934.590000.00193                GLOB UNIF
LOAD Z 611K6101  0.0000-0.00044.59000-0.0004                GLOB UNIF
LOAD X 6101612K  0.0000-0.00030.80000-0.0003                GLOB UNIF
LOAD Y 6101612K  0.0000-9.33020.80000-9.3302                GLOB UNIF
LOAD Z 6101612K  0.00002.814100.800002.81410                GLOB UNIF
LOAD X 6101612K  0.00000.000320.800000.00033                GLOB UNIF
LOAD Y 6101612K  0.0000-0.02160.80000-0.0216                GLOB UNIF
LOAD Z 6101612K  0.0000-0.15310.80000-0.1532                GLOB UNIF
LOAD X 6101612K 0.80000-0.00021.70000-0.0002                GLOB UNIF
LOAD Y 6101612K 0.80000-4.75121.70000-4.7512                GLOB UNIF
LOAD Z 6101612K 0.800001.433001.700001.43300                GLOB UNIF
LOAD X 6101612K 0.800000.000171.700000.00017                GLOB UNIF
LOAD Y 6101612K 0.80000-0.01101.70000-0.0110                GLOB UNIF
LOAD Z 6101612K 0.80000-0.07801.70000-0.0780                GLOB UNIF
LOAD X 6101612K 2.50000-0.00030.44000-0.0003                GLOB UNIF
LOAD Y 6101612K 2.50000-9.33020.44000-9.3302                GLOB UNIF
LOAD Z 6101612K 2.500002.814100.440002.81410                GLOB UNIF
LOAD X 6101612K 2.500000.000330.440000.00033                GLOB UNIF
LOAD Y 6101612K 2.50000-0.02160.44000-0.0216                GLOB UNIF
LOAD Z 6101612K 2.50000-0.15320.44000-0.1533                GLOB UNIF
LOAD Y 6101612K  0.0000-0.16172.94000-0.1617                GLOB UNIF
LOAD Z 6101612K  0.00000.048762.940000.04876                GLOB UNIF
LOAD Y 6101612K  0.0000-0.00042.94000-0.0004                GLOB UNIF
LOAD Z 6101612K  0.0000-0.00272.94000-0.0027                GLOB UNIF
LOAD X 6101612K  0.0000-0.00012.94000-0.0001                GLOB UNIF
